회사명,지원기간,공고명,직무내용,자격요건,우대조건,경력조건,기술 스택,출처 URL,복지
피타소프트,"마감일
2023-07-31",SW팀 Android 개발자,안드로이드 개발자,"• 경력: 경력 3년↑
• Android 개발경력 3년이상 및 출시 경험이 있으신 분
• Java, Kotlin 등을 능숙하게 활용 가능한 분
• RESTful API 사용 경험이 있으신 분
• 코드 개선과 리뷰에 적극적이신 분
• 앱 빌드 및 배포 경험을 가지고 계신 분","• AWS 및 클라우드 서버와의 호환 개발 경험이 있으신 분
• Live Streaming(HLS, RTSP 등)에 대한 이해 및 개발 경험 있으신 분
• 오픈소스 분석이나 최신 기술 논문 등의 자료를 이해, 구현한 경험이 있는 분
• WebView기반의 Hybrid 앱 개발 경험이 있는 분
• Clean Architecture, MVVM, MVI, MVP 아키텍처 패턴에 대한 이해도가 있으신 분","경력
경력 3~10년","Android OS
Java
Kotlin
AWS",https://www.jumpit.co.kr/position/16975,"• 성과급 지급(연1회)
• 장기근속자 포상(3/6/9년차에 포상금 및 휴가 지급)
• 생일자 포상(기프티콘 지급)
• 건강검진비(20만원 상당)
• 통신비(부서별 3~5만원 한도까지)
• 도서/교육비(연100만원 한도내)
• 주차장 지원 
• 명절 상여금
• 간식서비스 등"
에스앤피랩,"마감일
상시",Android 개발자,안드로이드 개발자,"• 3년 이상 Android 개발 경험을 보유한 자기 주도적인 성향의 개발자
• 새로운 분야에 대한 학습을 두려워하지 않는 개발자
• 커뮤니케이션 및 협업에 능숙한 개발자
• Kotlin 언어에 능숙한 개발자
• Jetpack 라이브러리에 능숙한 개발자",-,"경력
경력 3~10년","Android OS
OpenAPI
Kotlin
GraphQL",https://www.jumpit.co.kr/position/16374,"• 입사 웰컴키트 증정
• 생일 기념 쿠폰 증정
• 어학 및 체력단련 지원
• 자유로운 연차 사용
• 자유로운 출퇴근 복장 
• 자기계발 위한 도서구입비 지원
• 업무관련 교육 지원
• 최신장비 지원
• 아침식사 제공
• 사내편의점 운영
• 수습기간 급여 100% 지원"
웰트,"마감일
상시",Android Developer,안드로이드 개발자,"• BLE(Bluetooth Low Energy) 기반 프로젝트 경험 1년 이상
• 앱 개발 경력 3년 이상 혹은 그에 준하는 실력을 갖추신 분
• Kotlin MVVM 아키텍처 패턴에 대한 이해 및 개발 경험기반 프로젝트 경험 및 이해도
• RxKotlin 및 비동기 처리에 대한 경험 및 이해도
• 어떤 문제든 주도적으로 해결하려고 하는 의지가 있으신 분
• 같이 일하는 멤버를 배려하고 소통하며 개발을 진행할 수 있으신 분

[개발환경]
• 사용 언어: Kotlin, Java
• 주 사용 라이브러리: RxAndroidBLE, Retrifit2, Realm
• 업무 도구: Android Studio, Jira, GIT(Bitbucket), Figma","• Firebase 및 Play Console을 활용한 앱 업데이트 및 모니터링 경험
• Coroutine 및 기타 Jetpack Component에 관한 경험
• 안드로이드 아키텍처 및 디자인패턴에 관한 관심 및 이해도
• Open Source Library Custom 가능하신 분
• 프로젝트를 시작과 끝까지 개발 경험이 있으신 분
• iOS 개발 경험 있으신 분
• 1개 이상 언어를 통해 상용 프로그램 개발 경험이 있으신 분(모바일 무관)
• 다른 팀원과의 협업에 능하신 분
• 새로운 기술을 배우는 것을 즐기시는 분
• 더 나은 사용자 경험에 대한 고민을 해 보신 분(UI/UX 및 애니메이션)","경력
경력 3~5년","Kotlin
Java
Realm
Android Studio
Jira
Git
Bitbucket
Figma",https://www.jumpit.co.kr/position/5506,"• 4대보험
• 중식제공 / 커피, 간식
• 탄력적 근무제(기본 10시 출근, 자율퇴근)
• 자유로운 연차사용
• Expense cover (업무목적 교통, 미팅, 식사 등)
• 고사양 맥북 및 주변기기 제공"
주은교육,"마감일
상시",Android 개발자,안드로이드 개발자,"[경력 3년 이상 / 연봉: 7000~8000 ]
• Android framework에 대한 이해력 보유자
• Kotlin 또는 Flutter 개발 경험
• 다양한 모바일 UI 및 인터렉션 개발 경험 보유자
• 해외 여행에 결격 사유가 없으신 분 (남성의 경우, 병역을 마치셨거나 또는 면제되신 분)","• 대규모 서비스 앱 개발 및 운영 경험자
• Map / Navigation 관련 앱 개발 경험 보유자
• MVP, MVVM 등 앱 디자인 패턴에 대한 이해력 보유자
• 앱 성능 최적화 및 테스트에 대한 경험 보유자
• 리듬 게임 개발 경험자, Android/iOS 동시 개발 경험 우대, Flutter 우대","경력
경력 3~10년","Kotlin
Android OS
Flutter
React Native",https://www.jumpit.co.kr/position/4760,"• 당 충전 ! 간식 무한 제공
• 커피 무제한 지원!
• 도서구입비
• 경조사 지원"
줌인터넷,"마감일
상시",[ZUM] Android 앱 개발자 (시니어),안드로이드 개발자,"[이런 역량을 갖춘 분을 찾습니다] 
• Android 플랫폼 및 모바일 개발 라이프 사이클 전체에 대한 높은 이해를 가지신 분
• Kotlin, Compose, Data Binding, Navigation, Coroutine, Flow, LiveData, Room, Hilt, Dagger2 에 대한 이해와 경험을 가지신 분
• Clean Architecture, MVVM, OOP, FP 에 대한 이해와 경험을 가지신 분","[이런 역량이 있으면 더욱 좋습니다]
• 개발과 문제 해결을 즐길 수 있는 개발 재능 보유자
• 새로운 기술에 대한 흥미가 높고 코드리뷰에 적극적이신 분
• 앱 출시 및 운영 경험이 있으신 분
• 증권사, 핀테크 등에서 주식 거래 경험이 있으신 분","경력
경력 5~15년","Android OS
Kotlin
OkHttp
REST API",https://www.jumpit.co.kr/position/17785,"[줌인터넷의 생활을 공개합니다]

[Work P+US : 업무에 온전히 몰입할 수 있도록]
• ""-님"" 호칭 문화
• 최신 업무 장비 제공
• 사내 무료 스낵바 운영
• 업무 서적 지원
• 저녁식사/택시비 지원
• 시차출퇴근제
• 건강검진 반차
• 수습종료 축하 선물
• 성과 보상 제공

[Life P+US : 오래 오래 함께할 수 있도록]
• 리프레시 휴가(3/5/10년 휴가+휴가비)
• 건강검진 및 단체보험
• 청년내일채움공제
• 제주캠퍼스 게스트룸
• 리조트/콘도 이용
• 아이웨어 쇼핑몰 라운즈(ROUNZ) 할인
• 경조사 지원 (회갑,칠순,팔순,부의 등)
• 출산선물
• 산후 근속 장려금
• 자녀수당
• 초등학교 입학 축하
• 자녀학교 알약 제공
• 명절 상품권 지급

[Growth P+US : 함께 성장할 수 있도록]
• 복지포인트 (선택적복지)
• 어학 교육비 지원
• 교육/세미나/컨퍼런스 지원
• 정규 교육 과정 학비 지원

앞으로 줌인터넷의 인사 및 복지제도는 계속해서 발전할 예정입니다."
미루시스템즈,"마감일
상시",Android 임베디드 SW 개발자,안드로이드 개발자,"• 학력 : 초대졸 이상 (2,3년)
• 경력 : 소프트웨어 개발 경력 9년 이하
• 성별 : 무관","• Android 임베디드 개발 경험이 있으신 분
• Android UI/UX 가이드라인에 대해 이해도가 높으신 분
• Git을 이용해 프로젝트 버전 형상 관리 경험이 있으신 분
• Android NDK를 사용한 Java / Native 간 인터페이스 개발 경험이 있으신 분","경력
경력 1~9년","Kotlin
Java
Git
Linux
Android OS
Embedded
SW",https://www.jumpit.co.kr/position/9447,"• 4대보험, 퇴직연금
• 자유복장, 자유로운 연차 사용
• 저녁식사 및 음료 제공
• 야근지양
• 도서 구입 비용, 체력 단련비, 통신비, 교육비 지원
• 근무시간 9:00 ~17:30"
웰트,"마감일
상시",Android Developer(전문연구요원),안드로이드 개발자,"• BLE(Bluetooth Low Energy) 기반 프로젝트 경험 1년 이상
• 앱 개발 경력 2년 이상 혹은 그에 준하는 실력을 갖추신 분
• Kotlin MVVM 아키텍처 패턴에 대한 이해 및 개발 경험기반 프로젝트 경험 및 이해도
• RxKotlin 및 비동기 처리에 대한 경험 및 이해도
• 어떤 문제든 주도적으로 해결하려고 하는 의지가 있으신 분
• 같이 일하는 멤버를 배려하고 소통하며 개발을 진행할 수 있으신 분
• 석사 학위 취득(예정)하신 분

[개발환경]
• 사용 언어: Kotlin, Java
• 주 사용 라이브러리: RxAndroidBLE, Retrifit2, Realm
• 업무 도구: Android Studio, Jira, GIT(Bitbucket), Figma","• Firebase 및 Play Console을 활용한 앱 업데이트 및 모니터링 경험
• Coroutine 및 기타 Jetpack Component에 관한 경험
• 안드로이드 아키텍처 및 디자인패턴에 관한 관심 및 이해도
• Open Source Library Custom 가능하신 분
• 프로젝트를 시작과 끝까지 개발 경험이 있으신 분
• iOS 개발 경험 있으신 분
• 1개 이상 언어를 통해 상용 프로그램 개발 경험이 있으신 분(모바일 무관)
• 다른 팀원과의 협업에 능하신 분
• 새로운 기술을 배우는 것을 즐기시는 분
• 더 나은 사용자 경험에 대한 고민을 해 보신 분(UI/UX 및 애니메이션)


[채용 프로세스 안내]

서류 전형 ▶ 1차 면접(직무 적합성) ▶ 2차 면접(조직 적합성) ▶ 3차 면접(최종 임원 면접) ▶ 처우 협의 & 입사일 조정

1. 직무 적합성 면접
 - 함께 하시게 된다면 소속될 팀의 부서장 혹은 팀원들과의 면접을 진행하며 보통의 경우 대면 면접으로 진행합니다.

2. 조직 적합성 면접
 - 소속될 팀 뿐만 아니라 함께 업무를 진행할 타 팀원들과의 커뮤니케이션을 중시하기에 2차 면접으로 팀 면접을 진행하며, 보통의 경우 비대면으로 진행합니다.

3. 최종 면접 & 처우 협의
 - 최종적으로 임원 면접을 진행하며 보통의 경우 대면으로 진행합니다. 이후 합격 여부에 따라 처우 협의 및 입사일 조정을 진행하게 됩니다.","경력
경력 2~8년","Kotlin
Java
Realm
Android Studio
Jira
Git
Bitbucket
Figma",https://www.jumpit.co.kr/position/7304,"• 4대보험
• 중식제공 / 커피, 간식
• 프리미엄 공유 오피스 (드림플러스 강남점)
• 탄력적 근무제(기본 10시 출근, 자율퇴근)
• 자유로운 연차사용
• Expense cover (업무목적 교통, 미팅, 식사 등)
• Equipment, Laptop etc"
하이로컬,"마감일
상시",소프트웨어 개발자(안드로이드 3년 이상),안드로이드 개발자,"• 3년 이상 안드로이드 전문 경력을 갖추신 분
• 안드로이드 개발, 유지보수가 능숙하게 가능하신 분
• 우대사항 : 영어 소통 가능","• 책임감있게 업무를 진행하시는 분
• 끊임 없이 새로운 분야를 배우고 자기계발을 지속하시는 분
• 더 나은 제품을 위해 연구하고 팀플레이어로써 일 하시는 분

## 하이로컬 개발 프로세스 및 사용 중인 기술스택
• Back: Nodejs(TypeScript), Mysql, AWS, WebSocket
• ETC: Github, Notion, Slack, Figma","경력
경력 3~10년","Android OS
Node.js
MySQL
AWS
WebSocket
GitHub
Notion
Slack
Figma",https://www.jumpit.co.kr/position/16685,"[선호하는 인재상]
• 책임감있게 업무를 진행하시는 분
• 끊임 없이 새로운 분야를 배우고 자기계발을 지속하시는 분
• 더 나은 제품을 위해 연구하고 팀플레이어로써 일 하시는 분

[하이로컬 개발 프로세스 및 사용 중인 기술스택]
• Back: Nodejs(TypeScript), Mysql, AWS, WebSocket
• ETC: Github, Notion, Slack, Figma

[업무방식]
• 일주일에 한 번씩 스프린트 월요일에 진행
• 매일 아침 15분간 Daily 스크럼 진행
• 팀원을 신뢰하고 업무를 분배
• 주인의식을 갖고 책임감 있게 업무 진행
• 모든 코드 반영은 Pull request를 통해 코드 리뷰 진행

[기업 문화]
1. 처우 및 보상
• 경력에 따라 개별 협의
• 성과에 따른 인센티브 및 스톡옵션 부여
• 매년 정기적인 연봉 협상 진행

2. 근무 형태 및 환경
• 10:00~17:00 Core Hour, 이외에는 자율 근무 (주 40시간 근무 기준)
• 자율 재택근무, 원하는 경우 사무실 이용 가능 (실제 한달살기하며 일하는 팀원도 있어요)
• 태릉입구역 5분 거리. 쉐어 오피스 24시간 사용가능

3. 휴가 및 복지
• 연차 휴가 15일 부여 (입사일에 따라 부여일수 상이, 근속년수에 따라 증가)
• 공휴일이 주말에 있을 시 대체 휴일 지급
• 휴일에 근무 시 (국내외 출장 등) 대체 휴가 부여

4. 자기계발
• 직무 관련 컨퍼런스 및 외부 교육 참여 지원**
• 성장을 위한 내부 컨퍼런스 수시 진행 (동료에게 배우기)

5. 기타
• 수평적 조직, 매일 아침 영어 스크럼 진행 (강제성은 없음)
• 꼭 참석해야 하는 회식 없음
• 청년내일채움공제 신청 가능 (조건 부합시)"
엠브레인,"마감일
상시",Mobile APP S/W 개발자,안드로이드 개발자,"• 경력 : 경력 5년 ~ 10년(선임연구원, 책임연구원, 수석연구원급)","• 전기/전자공학, 컴퓨터/시스템공학, 공학계열 우대
• 안드로이드 (Java, kotlin), iOS (Swift, Object-C)능숙자 우대","경력
경력 5~10년","Android OS
Java
Kotlin
iOS
Swift
Objective-C",https://www.jumpit.co.kr/position/11305,"• 직원 중심의 조직문화를 만들어 갑니다.
• 자유로운 복장 자유로운 연차사용 편안한 회사 생활을 위한 최선의 환경을 제공합니다.
• Conference Room, 카페테리아, 노트북, 사무용품 지급등 직원들의 자기개발을 존중합니다.
• 야근시 저녁식사 제공, 일정 기준 도달시 본인 교육비 전액지급 등의 복지를 제공합니다."
더이앤엠,"마감일
상시",기술개발부 모바일팀(AOS) 채용,안드로이드 개발자,"• 모바일 개발 경력 5년 이상
• 스트리밍 서비스 개발 경력 있으신 분(必)
• 상용 서비스 개발 및 운영 경험 보유
• RESTful API를 이용한 네트워크 개발 경험이 있으신 분
• 모바일 UI/UX 이해가 높으신 분
• 하이브리드 연동 경험이 있으신 분","• 영상/이펙트(OpenGL, GPUImage)분야의 지식 / 경험이 있으신 분
• WebRtc 개발경험 있으신 분
• 동영상 스트리밍 서비스 개발 유경험자","경력
경력 5~10년","Android OS
REST API
OpenGL",https://www.jumpit.co.kr/position/3964,"[복지 및 문화]
• 남들 일할 때 우리는 휴식
　- 주 4.5일, 주 35시간 근무
　- 금요일 오후 조기 퇴근
• 눈치 보지 말고 퇴근하자
　- 야근 없는 문화 추구(어쩌다 야근 시 교통비 지원)
• 밥은 먹고 일하자
　- 식사 대용 시리얼 및 우유 제공
　- 취향 존중! 점심 식대 지원
　- 어쩌다 야근 시 석식 지원
• 음료는 회사가 책임 진다
　- 사내 카페에서 다양한 음료 무제한 무상 제공
　- 카페테리아에 캡슐 커피와 차 및 탄산음료 항시 제공
• 열심히 일한 자 여 떠나라
　- 자유로운 연차 사용 및 사용 장려
　- REFRESH 휴가 및 휴가비 지원(연차 외 별도 부여)
• Level UP 지원
　- 자기개발비 지원
　- 부서활동비 및 팀별 워크샵 지원
　- 직원 휴게 공간 구비
• 자녀 및 본인 학자금 지원
 - 자녀 학자금 지원(미취학~대학교 까지)
 - 본인 대학교, 대학원 등 학자금 지원
• 기쁨은 함께 하면 두배
　- 생일자 상품권 지급 및 조기퇴근
　- 결혼기념일 케익 및 상품권 지급
　- 가족의 날 조기퇴근
　- 졸업자 축하선물 및 휴가 지원
　- 경조금 및 경조휴가 지원
　- 출산휴가 및 육아휴직 지원
　- 자녀 출산/첫돌 축하금 및 휴가 지원
• 장기근속, 우수가원,인재추천 포상
• 설,추석 명절 임직원 선물 지급
• 매출액 및 성과별 인센티브 지급
• 임직원 건강 지원"
플렉슬,"마감일
상시",안드로이드 모바일 개발자 모십니다!!,안드로이드 개발자,"• 앱 개발 경력 3년 이상 (Android 앱 개발 경력 2년 이상 포함)
• 서로를 존중하는 원활한 커뮤니케이션 및 협업 능력
• 긍정적, 능동적인 마인드 보유자","• Kotlin / NDK 개발 경험
• 스타트업 업무 경험","경력
경력 3~20년","Android OS
Kotlin",https://www.jumpit.co.kr/position/10849,"• 주 5일 근무 / 4대보험 / 15일의 연차
• 자율성을 보장하는 유연, 자유 근무제
• 점심 식비 지원 (물론, 필요하시면 저녁 식비도!)
• 최고수준의 장비 및 근무 환경 제공
• 업무역량 향상을 위한 교육비, 도서구입비 일체 지원
• 전 업무 직군에 대한 신뢰와 존중
• 실력있는 동료 및 기획/개발 프로세스
• 수평적 조직에 기반한 토론 문화 및 도전적 실험 문화"
드림어스컴퍼니,"마감일
상시",[뮤직플랫폼FLO] 안드로이드(Junior) 개발자,안드로이드 개발자,"• Android 앱 개발 경력 1년 이상인 분
• Android Studio 개발 환경을 경험한 분
• Design Pattern 이해도가 있는 분
• Material Design, Customized UI 이해도가 있는 분
• Retrofit, Glide 등의 대중적인 라이브러리 사용 경험이 있는 분","• 음악/동영상 서비스 앱 개발 경험이 있는 분
• Live Streaming 서비스 앱 개발 경험이 있는 분
• 음악/동영상 기본 처리 및 특수 효과 개발 경험이 있는 분
• ExoPlayer나 다른 멀티미디어 SDK 사용 경험 및 지식이 있는 분
• Kotlin 및 Compose 경험이 있는 분
• MVVM, Android Architecture Component 활용 경험 및 지식이 있는 분
• 주도적으로 자기 일을 찾아 스스로 문제를 해결하고 개선하시는 분
• 개발 지식과 경험을 적극적으로 동료와 함께 공유하시는 분
• 최신 기술 동향에 관심이 많고 자유로운 스터디를 좋아하시는 분","경력
경력 1~5년","Kotlin
Android Studio
Android OS
Android SDK",https://www.jumpit.co.kr/position/16993,"[Work l 드림어스는 개인의 자율성을 존중합니다]
• 선택적 근로시간제에 따라 2주 80시간, 스스로 업무시간을 조정해요.
• 하이브리드 근무방식에 따라 사무실 근무와 재택 근무를 유연하게 활용할 수 있어요. (직무 특성에 따라 유연 적용)
• 더드림(The Dream) 휴가 : 입사연도부터 매년, 기본 제공 연차에 보태어 휴가를 더 드리는 제도예요. 기본 제공 연차+최대 5일의 휴가를 더 쓸 수 있어요.

[Benefit l 드림어스는 아낌없이 지원합니다]
• 매년 100만원 Dream 포인트를(공연/음반/문화/여행/도서/체력단련) 지급
• 사내 주택자금 저금리 대출 지원
• 매월 SKT 통신비 4만원 지원
• 사내 온라인 강의 및 직무 연계 오프라인 강의/세미나 참석 지원
• 연장근로 식대/교통비 지원
• 장기근속 휴가 및 축하금 지원
• 업무 역량부터 자기 개발까지 도서 지원
• 최신 기술 활용에 적극 투자 (개발직군은 2년마다, 비개발직군은 3년마다 PC 교체)

[Family&Life l 가족과 개인의 삶도 존중합니다]
• 명절(설, 추석) 전날에는 반일 근무만 하고 가족들 만나러 가요.
• 결혼 휴가 2주 및 각종 경조사 휴가, 축하/위로금 지급
• 연 1회 20만원 상당 본인 및 가족 구성원 1인까지 종합 건강검진 지원
• 본인 및 배우자, 자녀 대상 단체상해보험 지원 (전액 지원)
• 휴양 콘도 할인 혜택 제공

[Culture l 더 나은 일하는 문화를 만듭니다]
• 월 1회 드림어스의 현재를 투명하게 공유할 수 있는 올핸즈 미팅을 진행해요.
• 분기별 1회 팀원들과 함께 오피스를 벗어나 자유롭게 시간을 보내는 캔 미팅을 진행해요.
• 서로를 영어 닉네임으로 부르면서 수평적인 커뮤니케이션을 해요."
누하스,"마감일
상시",Android 개발자,안드로이드 개발자,"• Java, Kotlin 개발 경험
• Android 개발 경력 3년 이상(경력자인 경우)","• IOS개발 
• IoT 서비스 개발 (BLE / cloud)
• 앱 배포 및 유지보수 업무 경험자 
• Firebase 사용
• Google Cloud Platform 관심자
• Web Platform 관심자","경력
경력 2~10년","Kotlin
Java
Git
Firebase
NoSql
Android OS",https://www.jumpit.co.kr/position/6069,"• 4대보험
• 다양한 간식 제공
• 자율 휴가제
• 명절 선물"
메디트,"마감일
상시",Mobile App 개발자,안드로이드 개발자,"• 모바일 앱 개발 및 배포 경력 5년 이상
• 모바일 앱 관련 검증 업무 경험 
• JAVA, Kotlin, Swift 중 한가지 이상 언어에 대한 깊은 이해
• Design Pattern 에 대한 기본적인 이해와 활용 경험
• 비동기 프로그래밍에 능숙한 개발자
• 동료와의 커뮤니케이션과 팀 기반의 협업이 즐거우신 분","• 모바일 앱 성능 개선 경험
• 의료/헬스 관련 앱 개발 경험
• Android 및 iOS의 다양한 Framework에 대한 높은 이해도
• 대용량 트래픽 대응 경험
• 보안 문제에 대한 이해
• 시장 문제에 대한 분석 및 솔루션 도출 능력 보유자","경력
경력 5~15년","Java
Kotlin
Swift
Android OS
iOS",https://www.jumpit.co.kr/position/17953,"1. 근무 환경
• 유연근무제
• 수평적인 호칭 체계
• 최고 사양의 업무 장비/ 소프트웨어
• 웰컴키트 제공
• 무제한 간식 자판기
• 캐쥬얼 복장

2. 역량 향상과 즐거운 복지
• 해외 지사 파견
• 매월 개인 소장용 도서 지원
• 3년, 5년, 7년, 10년 이후 매 5년 근속 축하 상품권 및 휴가 제공

3. 건강과 행복
• 생일 반차 및 상품권 제공
• 명절 상품권 제공
• 다양한 경조사에 대한 지원
• 종합 건강 검진
• 임직원 상해 보험 가입
• 심리상담(EAP) 지원
* 근무지에 따라 제공되는 베네핏은 상이할 수 있습니다."
휴먼스케이프,"마감일
상시",[레어노트] React Native Engineer (x-plat mobile),안드로이드 개발자,"• 3년 이상의 Javascript 경험이 있으신 분
• React 및 React Native에 익숙하신 분","• Typescript
• Native App 개발 경험(iOS, android)
• UX/UI 개선과 관련된 고민을 좋아하는 분
• 퍼포먼스 분석 경험
• 단위 테스트 등 테스트 작성 경험이 있으신 분
• 빌드, 테스트, 배포 자동화 경험이 있으신 분","경력
경력 3~7년","React Native
JavaScript
React
iOS
Android OS",https://www.jumpit.co.kr/position/17164,"✔휴먼스케이프는 '유기농 문화'를 지향합니다.

저마다 생김새가 다르지만 각자의 가치를 인정받는 유기농 작물처럼 휴먼스케이프의 `유기농 문화`는 각 구성원의 인격과 개성을 존중하는 데서부터 출발해요.
수평적인 관계 속에서 인위적인 규율 또는 간섭 없이 휴먼스케이프 멤버들이 자기 주도적인 성장을 할 수 있는 환경을 만들어주는 문화예요.

#수평적으로 일해요
• 영어 이름을 사용하여 직급/나이에 상관없이 존댓말로 대화해요.
• 가능한 모든 정보를 투명하게 공개해요. 차곡차곡 아카이빙된 업무 자료도 조회할 수 있어요.
• 새로운 아이디어에 대해서는 항상 열려 있어요.

#존중하며 일해요
• 모두의 개성과 인격을 존중하며 상호 배려해요.
• 복장에 제한이 없어요, 마음껏 개성을 표현해주세요.
• 회사 운영과 문화 조성에 대해 모든 멤버가 자유롭게 의견 낼 수 있어요.

#자율적으로 일해요
• 출퇴근 시간에 얽매이지 않아요. 뛰거나 눈치보지 마세요.
*단, Co-work Time(11:00~18:00)을 지키면서 일해요.
• 점심식사도 원하는 시간에 자유로운 메뉴로 지원해드려요.
• 휴가도 본인 컨디션과 스케줄에 맞춰 자유롭게 사용할 수 있어요.

#성장하며 일해요
• 자신이 기여할 수 있는 업무라면 자기주도적으로 참여할 수 있어요.
• 스터디, 세미나 참여를 적극 권장하며 이를 통해 역량을 키울 수 있어요.


최상의 퍼포먼스를 위해 준비했어요.

• 든든하게 먹고 힘낼 수 있도록 식대를 지원해드립니다.
• 멤버 개개인의 성장을 중요시해요. 세미나 참가비, 도서 구매비 등을 지원해드립니다.
• 휴먼이라면 누구든지 피곤할 때 방해받지 않고 편히 누워서 쉴 수 있는 공간과 안마의자도 있답니다.
• Macbook Pro를 지원해드리며, 수습 기간 종료 후에는 최신 고사양 Macbook Pro를 제공해드려요.
• 넓은 데스크를 비롯해 쾌적한 환경에서 업무 효율을 높일 수 있어요.
• 원하는 음료(refreshments)를 제공해드려요.
• 생일을 맞이한 멤버에게 특별한 날을 기념할 수 있도록 식사 이용권을 선물 드려요.
• 불가피하게 야근을 하는 경우 늦게까지 일하는 휴먼을 위해 식대는 물론 집까지 편하게 갈 수 있도록 택시비를 지원해드려요.
• 건강을 챙길 수 있도록 연 1회 종합건강검진을 지원해드려요."
헥토헬스케어,"마감일
상시",Android 앱 개발자,안드로이드 개발자,"• Android 앱 개발 관련 경력 5년 이상(중급이상) / 7년 이상(중급이상)
• Kotlin, Coroutines, JetPack, MVVM, Retrofit, ConstraintLayout, WebView","• 하이브리드 App 개발 경험자 우대
• Custom UI 개발 경험자 우대
• IOS 개발 경력자 우대","경력
경력 5~10년","Android OS
Kotlin
RxJava
REST API",https://www.jumpit.co.kr/position/17482,"• 복지포인트 연간 연간 300만원 제공
• 조,중,석식 무료제공
• 임직원 대출 / 경조사 / 콘도 지원
• 명절선물
• 우수사원 포상
• 자사 제품 할인 및 매월 드시모네 제공
• 입사 시 웰컴백 제공"
디지타이드,"마감일
상시",안드로이드 개발자 정규직 경력 채용,안드로이드 개발자,"• computer science 관련 전공 또는 부전공자 (정보처리기사 등 자격증 보유)
• 안드로이드 등 app UI 개발 가능자
• 엡개발관련 개인 포트폴리오 제출
• 병역 필또는 면제자",• 모바일 HTS 거래 개발 경험자 우대,"경력
경력 3~5년","Android OS
HTML5",https://www.jumpit.co.kr/position/4663,"• 체력단련비 지급
• 생일, 경조사, 결혼기념일 축하금 지급
• 근무 6개월 경과이후, 기본 연봉 이외에 업무 기여도 평가에 따라 성과급 지급"
