회사명,지원기간,공고명,직무내용,자격요건,우대조건,경력조건,기술 스택,출처 URL,복지
태주실업,"마감일
상시",[AOS] 앱 개발자 모집,안드로이드 개발자,"• 앱 개발 경력 4년 이상 또는 그에 준하는 실력을 보유한 분
• Java 및 Kotlin 을 이용한 Native Android 앱 개발 경험자
• Rest API 등 서버 및 네트워크 간 데이터 전송 이해 
• 각종 라이브러리 사용 경험 (Glide , Retrofit2 등) 
• Coroutine 사용 경험","• 구글플레이 스토어 서비스 출시 경험
• 각 디바이스, OS 별 특징을 잘 아는 분
• AAC 를 통한 개발 경험
• MVVM 사용경험 혹은 MVVM 리팩토링 경험
• 코드리뷰, 코드 리팩토링에 적극적이신 분","경력
경력 4~10년","Android OS
Java
Kotlin
REST API
blockchain",https://www.jumpit.co.kr/position/11640,"• 급여 제도: 퇴직금, 4대 보험
• 교육/생활: 간식 및 음료 제공
• 조직 문화: 수평적 조직 문화, 회식 강요 및 야근 강요 없음 / 자율 복장
• 리프레시: 연차, 반차 제도 / 여름 휴가"
수일개발,"마감일
상시",안드로이드 앱 개발자,안드로이드 개발자,"• 안드로이드 앱 개발 경력 3년 이상 
• java 또는 Kotlin 언어에 대한 높은 이해도 
• Restful API와 JSON 데이터 포맷에 대한 이해
• Android SDK, Android Studio 및 관련 도구에 대한 지식
• Git 버전 관리 시스템 경험
• UI 및 UX에 대한 이해와 경험
• 커뮤니케이션 및 문제 해결 능력","• iOS APP 유지 / 보수 가능자
• 의료 관련 앱 개별 경험
• 영어 능통자 ( 해외 업체 협력 )
• 의료기기 허가사항 관라 ( 개발문서, 사이버보안 ) 유경험자","경력
경력 3~10년","Android OS
Android SDK
Android Studio
Java
Kotlin
JSON
Git",https://www.jumpit.co.kr/position/17248,"• 보험 : 4대보험, 건강검진
• 급여제도 : 퇴직연금, 장기근속자 포상, 우수사원 포상, 퇴직금, 연장근무수당(휴일, 야간) , 연월차 수당 지급
• 교육/ 생활 : 영어교육, 식비지원(급여외 별도 지급) ,음료제공 (차 , 커피)
• 근무환경 : 휴게실 , 회의실, 공기청정기, 전용 사옥, 사무용품 지급
• 조직문화 : 회식 (점심시간 주로 이용), 자유복장, 필요시 야근
• 출퇴근 : 주차장 제공 주 52시간제 준수, 주 40시간제 시행
• 리프레쉬 : 연차, 반차, 경조휴가, 근로자의 날 휴무, 출산휴가, 육아 휴직, 남성 출산휴가"
스마트올리브,"마감일
상시","[플랫폼] 기존 앱에 대한 운영, 개발 및 유지보수",안드로이드 개발자,"• 경력 5년 이상 Android(Java) 개발자
• Firebase 내 라이브러리 경험자(RemoteConfig, Cloud Messaaging)
• Realm 데이터베이스 경험자
• Git 사용 가능자
• 기존 운영중인 서비스에 대해서 서비스 개선 경험 있으신 분
• 모바일 앱 개발 및 운영 경험자
• Notion 사용 가능자
• Flutter 개발 가능자","• 자기 주도적 업무를 지향하시는 분
• 새로움에 도전을 주저하지 않으며, 조직문화를 함께 만들어 나갈 분
• 기획한 기능이 현실화 되어 사용자의 피드백을 개선하려는 의지가 강하신 분
• 기존 운영중인 서비스에 대해서 서비스 개선 경험 있으신 분
• PL/PM 경험자
• Notion 사용 가능자","경력
경력 5~10년","JavaScript
Google Cloud Messaging
Firebase
GitHub
Android OS
Java
Realm
notion.so
Flutter",https://www.jumpit.co.kr/position/13099,"저희 회사는 자율과 책임을 중요시 하는 회사입니다. 
자율이 보장되어 있되, 각 자 맡은 바 그리고 기획한 바에 대한 책임을 확실히 하여 공동의 목표를 추구하는 문화를 가지고 있습니다. 
휴가를 자율로 도입하여, 근무 시간에 대한 유연함을 가지고 있으며, 조직 구성원의 발전이 회사의 발전과 동일하다는 모토를 가지고 업무에 임하고 있습니다."
슈프리마,"마감일
상시",[슈프리마에이아이] SW/솔루션 경력직 채용공고,안드로이드 개발자,"• C/C++ 을 이용한 개발에 능숙하신 분 
• Android, iOS 앱 개발에 능숭하신 분 
• 웹 어플리케이션 경험이 있으신 분
• Python을 이용한 개발이 가능하신 분","• 영상처리, 컴퓨터비전, 패턴인식, 딥러닝 관련 분야 석사 이상 또는 2년 이상 경력을 가지신 분
• 중급 이상 영어 작문 및 독해가 가능하신 분
• 출입 통제 및 바이오 인식 제품 개발 경험이 있으신 분
• 얼굴인식 데이터의 수집, 정제 및 Augmentation 개발 경험이 있으신 분
• 웹 크롤링 경험이 있으신 분","경력
경력 2~10년","C
C++
Android OS
iOS
Python
SW",https://www.jumpit.co.kr/position/16892,"• 4.5일제 (금요일 4시간 근무)
• 시차출근제도 (8시~10시 사이 자율출근)
• 네이버포인트 연 120만원 지급 / 자기계발비 연 180만원 지원 중 택1
• 이주비 100만원 지원 (오피스 근방 이주시)
• 생활안정자금 매월 30만원 지원 (오피스 근방 이주시 2년간)
• 양육비 및 학자금 지원
• 경조금 지급
• 무이자 주택 대출 지원
• 재직자 내일채움공제 지원
• 사내 어학 아카데미 운영
• 리조트 지원
• 스낵바 운영 (음료, 커피, 시리얼, 제과 등)
• 건강검진, 예방접종 지원
• 문화/레저생활 지원"
테이크아웃,"마감일
상시",안드로이드 개발자,안드로이드 개발자,"• Android 개발 경력 1년 이상이신 분
• Android 플랫폼에 대해 깊은 이해를 가지신 분
• 컴퓨터공학 전공 혹은 그에 준하는 지식을 보유하신 분
• Kotlin 를 이용한 서비스 개발 및 런칭 경험이 있는 분
• MVVM 이해가 있으신 분
• RESTful API 기반 앱 개발 경험이 있으신 분","• 빌드/테스트/배포 자동화 경험이 있는분
• 하이브리드 앱 개발 경험이 있는 분

[주도적인 분]
• 주도적인 분들을 원합니다. 문제의 발견, 정의, 해결 등 제품 개발의 많은 과정들을 스스로 아이디어를 내고 해결할 수 있는 분들을 찾습니다.

[원활한 의사소통]
• 회사 내 다양한 업무 담당자들, 외부 이해 관계자들과 원활하게 의사소통 할 수 있어야 합니다.
• 새로운 기술 학습에 즐거움을 느끼시는 분

[일정 관리]
• 자기 주도적 일정 관리로, 외부로 부터가 아닌 스스로 일정을 관리하고 지키는데 익숙하신 분을 선호합니다.","경력
경력 1~5년","Kotlin
REST API
Android OS",https://www.jumpit.co.kr/position/9488,"• 문화생활에 대한 지원
• 영화, 연극, 뮤지컬, 전시회등 여가생활에 필요한 티켓 지원"
프라이빗테크놀로지,"마감일
상시",안드로이드 개발자,안드로이드 개발자,"• 경력 : 경력 무관, 유관 경력 3년 이상 경력자 우대, 신입 지원 가능
• Java 기반 Android 앱 개발 가능자","• 앱 배포 및 관리 경험
• MVVM 등 아키텍쳐 설계 경험
• 네트워크, VPN 관련 지식
• JNI 사용 경험
• Git, JIRA, Notion 사용 경험","경력
신입~15년","Java
Android OS
VPN
Git
Android SDK
Android Studio",https://www.jumpit.co.kr/position/17935,"• 시차출퇴근제 (오전 8시부터 10시까지 원하는 시간에 출근)
• Go Together Program 성과급 지급(성과에 따른 변동성 보상)
• 연간 50만원한도 내 자기계발비 지급
• 생일축하금 및 경조사 지원
• 다과 제공
• Hero of the Year: 그 해 최고로 회사를 빛낸 멤버 선정 및 보너스 지급
• 명절상여금 지급
• 퇴직연금 별도가입
• 회식비 지급
• 장기근속자 5년 Refresh 휴가 5일
• 하계휴가비 지급"
민병철교육그룹,"마감일
상시",[민병철유폰] AOS 앱 개발자 (원격근무 가능),안드로이드 개발자,"• AOS 개발 경력 3년 ~ 5년인 분
• 상용 서비스 개발 및 운영 경험이 있는 분
• Java, Kotlin 기반 앱 개발이 가능한 분
• Hybrid / Native 앱 개발 경험이 있는 분
• 본인의 개발 작업에 대한 책임감이 강하고 더욱 발전시키고 싶은 욕심이 있는 분","• React-native 혹은 flutter 개발 경험이 있는 분 
• retrofit, okhttp3 등을 서비스에 적용한 경험이 있는 분
• coroutine, rxjava 등을 이용한 비동기 처리 경험이 있는 분
• clean architecture 설계와 디자인 패턴 적용 경험이 있는 분
• 모바일 UI/UX에 대한 이해가 있는 분
• AOS 기반의 다양한 플랫폼(갤럭시 워치, 갤럭시 탭 등) 개발을 진행해본 분
• 팀 내 스터디에 참여하는 등 동료와 함께 성장하는 것을 즐기는 분
• '교육 서비스의 기술적 한계는 없다'를 경험하고 싶은 분","경력
경력 3~5년","Kotlin
Java
Android OS
Flutter
React Native",https://www.jumpit.co.kr/position/17834,"[민병철교육그룹 IT팀을 소개합니다!]
• 정기 코드 리뷰 / 개발 리뷰를 통해 프로젝트 진행 상황과 개발내용을 공유해요
• 프론트엔드 / 백엔드 / QA 등 팀 내 여러 파트 간의 교류가 무척 활발해요
• 새로운 스킬과 언어를 함께 스터디해요
• 모르는 것을 부끄러워 하지 않고 자연스럽게 이야기 하며, 경력 및 연차와 상관없이 서로 기술을 공유하고 배우며 성장하고 있어요
• 일은 웃으면서 신속하게! 회의는 효율적으로!

[업무환경]
• 업무용 노트북 맥북 Pro , 재택근무용 모니터 지급
• Android Studio 를 사용해 개발하고 있어요
• Basecamp, Google, Slack, Yona, Team Gantt로 업무 커뮤니케이션을 하고 있어요

[Inside BCM]
• 재택근무, 오피스근무, 워케이션 모두 가능한 Work From Anywhere 제도
• 개인의 자율과 주도성을 보장하는 수평조직구조
• 컨펌 없이 자율적으로 사용하는 휴가
• 2시간 단위 효율적인 연차 사용 가능
• 나의 무제한 성장을 위한 무제한 교육 지원
• 연 1회 100만원 상당의 종합건강검진 지원
• 인재추천 시 직군 무관 100만원 소개비 지급
• 비대면시대 온라인 팀빌딩 활동 적극 지원
• CEO와 함께 회사와 비즈니스, 나의 성장 고민을 나누는 타운홀 미팅
• 출퇴근길 지옥철을 피하는 오전 8-10시 유연한 시차출근
• 옷만 입고 있다면 OK, 자율복장제도
• 성별, 학력, 장애 등 모든 차별을 반대하고 금지하는 무차별제도
• 워킹맘/대디도 마음 놓고 일할 수 있는 가족친화인증기업
• 1:1 미팅 및 타운홀 미팅 제도
• 자유로운 연차제도
• 경조사 지원 및 생일축하 제도
• 타임컨트롤 제도
• 워킹맘 제도
• 출산장려 제도
• 팀빌딩 제도"
와그,"마감일
2023-08-09",[WAUG] 와그 안드로이드 개발자 모집,안드로이드 개발자,"• 안드로이드 앱 개발 경력 3년 이상
• Kotlin, Rxjava3, Retrofit2, Jetpack 등 기술스택에 전문성을 보유하신 분","• Google Play에 본인이 만든 앱을 등록, 운영해 본 경험","경력
경력 3~10년","Kotlin
RxJava
Android OS",https://www.jumpit.co.kr/position/17921,"1. 업무에 몰입할 수 있는 최고의 환경 제공
• 선택 출근제 오전 9시, 10시 중 선택 가능 (퇴근시간 저녁 6시, 7시)
• 4.5일만 일하세요! 매주 월요일 오후 2시 출근 (주35시간 근무)
• 점심시간 1시간 30분 제공 (광화문 맛집 탐방)
• 쾌적한 사무실 환경
• 직군별 고사양 데스크탑 & 노트북 선택 가능
• 오랜시간 앉아있는 팀원을 위해 시디즈 의자 제공
• 몰입에 반드시 필요한 개인 공기청정기 지급

2. 팀원의 성장과 커리어를 지원합니다.
• 자기계발서 및 업무 관련 도서 지원
• 매월 별도 자기계발비 지급

3. 노력과 성과에 따른 완벽한 보상
• 업계 최상위 연봉 및 인상률
• 성과에 따른 인센티브 지급

4. 일상을 여행으로!
• 입사 시 와그 포인트 지급 (숙소 & 액티비티 예약 가능)
• 매월 10% 와그 전 상품 할인 무제한 제공
• 명절 선물 제공
• 경조 휴가 지원

5. 완벽한 휴식을 위한 휴가 문화
• 자유로운 휴가 사용
• 생일 반차 제공
• 대체휴가, 육아휴직, 보건 휴가 등 법정 휴가 지원"
씨유박스,"마감일
상시",신규 APP 서비스 개발 담당자 채용,안드로이드 개발자,"• 학력 : 초대졸 이상
• 개발 경력 2년 이상, Flutter(프레임워크) 개발 필수 
• 기획, 디자이너와 커뮤니케이션을 잘 하시는 분","• Sketch, Figma 툴 사용 경험이 있으신 분
• PM /개발 PL 경험이 있으신 분
• 서비스를 처음부터 런칭까지 경험하신 분
• B2C 서비스 운영 경험이 있는 분
• 운세서비스 개발 경험이 있거나 관심이 있으신 분","경력
경력 2~10년","React Native
Android OS",https://www.jumpit.co.kr/position/17698,"[안정된 생활을 지원합니다.]
• 각종 경조사 지원

[직원들의 열정에 보답하고 싶습니다.]
• 퇴직연금, 장기근속자 포상, 우수사원포상, 4대 보험

[우리 회사만의 특별한 복지!]
• 웰컴키트 지급

[직원들의 자기계발을 존중합니다!]
• 창립일행사, 우수사원시상식, 신입사원교육(OJT), 도서구입비지원, 자기계발비 지원, 저녁식사 제공, 간식 제공, 음료제공(차, 커피)

[편안하게 일할 수 있는 최선의 환경을 제공합니다.]
• 카페테리아, 사무용품 지급

[직원 중심의 조직문화를 만들어갑니다.]
• 수평적 조직문화, 자유복장, 자유로운 연차사용

[직원들의 편의를 위한 출퇴근과 다양한 근무 제도를 제공해요!]
• 주 40시간제 시행

[최고의 복지는 휴가죠!]
• 연차, 경조휴가제, 반차, 근로자의 날 휴무, 포상휴가, 육아휴직, 남성출산휴가"
오투오페이먼트,"마감일
상시",안드로이드 경력 개발자,안드로이드 개발자,"• MVVM
• Rx,반응형 프로그래밍에 대한 이해","• Coroutines, Flow, ViewBinding, Compose 등 Android 최신 기술 동향 및 최신 라이브러리에 익숙하신 분
• DI 라이브러리 사용 경험이 있으신 분
• firebase sdk 기반 개발환경을 경험해 보신 분 (firestore / storage / crashlytics)
• Opensource Library를 통한 생산성 향상에 관심이 있으신 분","경력
경력 5~15년","RxJava
Java
Android OS
Kotlin",https://www.jumpit.co.kr/position/17456,"• 눈치 볼 일 없는 퇴근
• 자유로운 연차 사용
• 여름 휴가 별도 지급
• 수평적인 조직 문화
• 회식 강요 없음
• 자율 복장
• 신입 사원 교육
• 직무 인강&도서 제공
• 명절 상품권 지급
• 건강 검진 지원
• 무제한 간식과 음료 제공
• 음악과 함께하는 즐거운 근무
• 최고 성능 컴퓨터
• 퇴직금
• 야근수당

※ 쾌적한 근무 환경을 위해 2023년 사무실 확장 이전 예정"
시어스랩,"마감일
상시",안드로이드(Android) 개발 경력자 모집,안드로이드 개발자,"• 개발 경력 최소 3년 이상인 분
• Kotiln 언어를 능숙하게 사용하시는 분
• Android Jetpack 활용 경험이 있으신 분
• LiveData, Coroutine, Retrofit, Glide 사용 경험이 있으신 분
• Clean Architecture, MVVM, DI 등 디자인 패턴 적용에 대한 경험이 있으신 분",• 다양한 라이브러리 개발 경험이 있으신 분,"경력
경력 3~8년","Kotlin
Android OS
Android SDK",https://www.jumpit.co.kr/position/10934,"• 최고의 복지는 연봉과 최고의 동료들!
• 나의 가치는 회사가 알아주고 챙겨준다! 연 2회 성과에 따른 연봉 인상!!
• Flexible 근무제(8시30분~10시30분까지 자율 출근하여 8시간 근무하고 퇴근!(점심시간 제외))
• 요즘은 워라밸 시대! 연차 사용에 눈치보지 말기
• 최고 옆에는 최고! 인재추천 리워드(지인 추천 채용 시 200만원 지급)
• 자기개발은 회사가 책임진다! 교육비 및 도서비 등 지원
• 회식 등의 회사행사 자율 참여제
• 생일에는 일찍 집에가요 (생일반차)
• 구성원의 건강은 회사가 책임진다! 건강검진비 지원
• 근속연수에 따른 리프레쉬 휴가 및 포상금 지원"
에덴룩스,"근무지역
서울시 금천구 가산디지털1로 145 에이스하이엔드타워3차 1704호
지도보기·주소복사",유니티 개발자(경력자) / 게임 개발자 / unity 채용,안드로이드 개발자,"• Unity게임 엔진에 대한 이해와 개발 경험 필수
• 기획/디자인/운영 등 다양한 직군과 협업 역량
• 본인의 개발경험이나 코딩수준을 어필할 수 있는 포트폴리오 첨부 필수
• 유니티 플러그인 (Android/iOS) 개발 가능하신 분","• 중국 서비스 개발경험이 있는분
• 새로운 프로그래밍 언어를 습득하는데 어려움이 없거나 혹은 흥미를 갖고 있는 분
• 외국인가능","경력
경력 1~5년","Unity
React
Python
C#
Android OS
iOS",https://www.jumpit.co.kr/position/2183,"1. 수평적인 구조로 영어이름을 부르며 친근하며 즐겁게 일합니다.
2. 평균 10~15일 휴가 사용"
에이블소프트,"마감일
상시",Android App 개발 담당자,안드로이드 개발자,"• 안드로이드 애플리케이션 개발 경력 5년 이상 (과장급)
• 안드로이드 애플리케이션 개발 경력 1년 이상 (주임급)","• 관련 학과 졸업생 우대
• Java / Kotlin 활용 가능자
• Android Studio 활용 가능자
• 안드로이드 개발 프로젝트 유 경험자
• 교육용 App 개발 유경험자","경력
경력 1~10년","Kotlin
Android OS
Java
Android Studio",https://www.jumpit.co.kr/position/1393,"• 20대 ~ 30대 직원들이 주를 이루고 있어 비교적 자유로운 환경에서 개발 가능합니다.
• 중식 제공
• 카페테리아"
오래,"마감일
상시",[제로아이즈] 안드로이드 App 개발자,안드로이드 개발자,"• 자유 양식의 국문 이력서 또는 포트폴리오(PDF)
• Android 개발 경력 3년 이상이신 분
• 카드결제기, QR스캐너, IoT 제품 등 하드웨어 연동 경험
• 분업화, 자동화 등 개발 효율성을 높이기 위해 끊임없이 고민하시는 분
• Engineer로서 기능 안정성에는 항상 주의를 기울이시는 분
• 팀 코드 리뷰, 기술 노트 등 함께 성장하는 문화를 중요하게 생각하시는 분
• 프로젝트 관리를 위한 협업툴 사용 또는 문서 작성에 거부감이 없으신 분","• Android 기반 키오스크 개발 경험 (태블릿 원격제어 등)
• 사용자 데이터 트랙킹/분석, 클라이언트 머신러닝에 대한 이해나 경험
• 언택트/무인 관련 업종에 대한 높은 이해도나 비전을 가지고 있으신 분
• 개발, 디자인(UX), 마케팅 등 다른 분야에 대한 이해나 경험","경력
경력 3~10년","android os
Kotlin
flutter",https://www.jumpit.co.kr/position/17951,"책임감에 기반한 자유로운 근무 환경을 만들어 나가고 있습니다
# 근무는 자유롭게, 결과는 책임감있게
• 맡은 업무만 책임진다면, 자유로운 출퇴근 및 월차 사용이 가능합니다
• 정해진 출/퇴근 시간 없이 효율적인 업무 시간을 스스로 선택할 수 있는 '자율출퇴근제'를 시행 중에 있습니다
• 사무실, 재택, 카페 등 효율적인 업무 장소를 선택할 수 있는 '재택근무제'를 시행 중에 있습니다
• 연차는 눈치보지 않고 반차, 일차 등으로 자유롭게 사용할 수 있습니다

기업/개인의 성장에 따른 적절한 보상 및 복지가 제공됩니다
# 먹거리는 나누고, 일거리는 함께
• 직급/직위 대신 '성명 + 님' 문화로 우리만의 수평적인 조직 구조를 만들어가고 있습니다
• 리모트 업무 환경 구축을 위한 고사양의 '개인 노트북'을 지원합니다
• 분기별로 팀별/개별 성과에 따른 '인센티브'를 지급하고 있습니다
• 사내 음료 및 스낵 무제한 제공, 회식은 점심 맛집 탐방으로 대체 등의 복지가 시행 중에 있습니다

매년 임직원이 원하는 사내 복지를 만들어가고 있습니다
# 고객 다음은 임직원의 만족
• 기본 연차 외에도 '하계 휴가, 백신 휴가'가 추가 지급됩니다
• 직무 관련 교육 및 세미나 등 교육비, 도서 구입비를 무제한 지원하고 있습니다
• 매년 건강검진을 지원하고, 명절 및 경조사를 지원하고 있습니다

합리적이면서 조화로운 의사 결정을 내립니다
• 기업 철학과 상식에 부합하면서 임직원의 화합을 중요시하는 의사결정을 내리기 위해 함께 고민하고 노력합니다

오래 DNA
• 'Mission(사명)'은 모든 의사 결정 과정에서 항상 최우선합니다
• 모든 구성원과 기밀을 제외한 모든 정보를 '투명'하게 '공유'합니다
• 변화와 실패를 두려워하지 않고, '도전'과 실패 속에서 끊임없이 배우고 '성장'합니다
• 함께하기 위한 '소통'과 '배려'를 가장 중요하게 생각합니다"
플렉스이엔엠,"마감일
상시",안드로이드(Android) 앱 개발자,안드로이드 개발자,"• Java, Kotlin 기반 Android 개발 경험 5년 이상이신 분
• 커뮤니케이션에 능숙하고, 적극적이신 분
• 크로스플랫폼(Reat Native, Flutter) 기술에 관심이 많고 팀과 함께 성장하실 분","• 상용 어플리케이션 개발 및 배포 경험자
• 다양한 협업 툴 구축/사용 경험이 있으신 분(Git, Zeplin, Notion 등)
• UI/UX 가이드라인에 대한 이해도가 높으신 분","경력
경력 5~10년","Android OS
Java
Kotlin
React Native
Flutter",https://www.jumpit.co.kr/position/17974,"■ 플렉스이엔엠은 구성원에게 효율적인 근무 환경을 지원해드려요.
• 자유로운 연차 사용
• 업무 시 필요한 최고 사양의 업무 장비 지원(듀얼모니터, 최신 사양 MacBook 등)
• 식사는 항상 든든하게 드세요!(중식 지원)
• 사내 스낵바 운영
　- 무제한 간식, 커피, 음료 제공(커피머신 및 다양한 음료 제공)
• 혹시라도 야근 시 야간 택시비 및 석식 100% 지원

■ 구성원들의 업무 성장을 지원해 드려요.
• 도서구입비 및 자기계발비 지원!
• 온라인 교육비 지원

■ 직원의 리프레시를 응원해요.
• 건강검진 지원(본인 및 직계가족 포함)
• 체력단련비 지원
• 생일 축하 선물 지급
• 명절 선물 지급

■ 그 밖에도 다양한 지원 혜택들이 있어요.
• 성과에 따른 빠른 연봉 인상 및 성과급 지급!
• 경조휴가/경조비 및 화환 지원
• 퇴직연금 제도 가입
• 중소기업 취업자 소득세 감면 혜택 가입"
앤스시스템,"마감일
상시",Android/ iOS 개발자,안드로이드 개발자,"• React Native 로 Android, iOS, Web 설계 및 개발 경험
• React/ React Native 기반의 Mobile App / WEB 프론트엔드 개발 및 운영 경험
• 확장 가능한 개발을 지향하며 Github로 체계적인 코드 관리에 익숙하신 분
• 상호 피드백이 열려있고, 원활한 커뮤니케이션이 가능하신 분","• 플랫폼 서비스에 대한 이해와 경험이 있는 분
• iOS 기반 어플리케이션 개발 경험
• iOS 플랫폼에 대한 이해 : Swift, Object-C(Native App 개발 경험자)
• Android 기반 어플리케이션 개발 경험
• Android 플랫폼에 대한 이해 : JAVA / Kotlin(Native App 개발 경험자)
• 각종 협업도구에 익숙하고 커뮤니케이션이 월활하신 분
• Webwiew 기반의 Hybrid 앱 개발 경험이 있으신분","경력
경력 3~7년","Java
Android OS
iOS
Kotlin
React Native
GitHub",https://www.jumpit.co.kr/position/5938,"• 중식 제공
• 4대 보험 
• 연차 제공
• 명절, 휴가 소정의 지원금"
비밀리,"마감일
상시",Android Native 개발자,안드로이드 개발자,"• Kotlin기반 개발 가능하신 분
• Android 앱 개발과 유지보수, 배포를 주도적으로 맡아 진행 경험이 있으신 분
• 네이티브 지원 기능에 대한 이해가 높으신 분
• 개발 목표에 대한 책임감이 있으신 분
• 주도적으로 문제를 해결하고 책임감 있으신 분
• 코드 퀄리티에 지속적으로 고민하시는 분
• 새로운 기술에 대한 관심과 습득/사용에 능동적인 분
• 코드리뷰 경험 있으신 분","• Modular Architecture 대한 이해
• MVVM 사용하여 프로젝트 진행 경험
• Compose사용한 프로젝트 경험
• Gradle에 대한 이해
• CI/CD 경험
• 단위 테스트 경험
• 컴퓨터 공학 전공
• 협업 및 업무 관리 경험","경력
경력 5~15년","Kotlin
GitHub
Jira
Confluence
Slack",https://www.jumpit.co.kr/position/17899,"• 호텔식 구내식당 운영, 중식 무료 제공
• 여유 있는 점심시간 1시간 30분 제공 (11:30~13:00)
• 사내 라운지 간식 및 커피 제공
• 야근 하는 경우 교통비 및 저녁식사 지원
• 반차(4시간), 반반차(2시간) 제도 시행하여 효율적인 연차사용 가능 
• 코로나19 백신 휴가 제공
• 전직원 명절 성과급 지급
• 경조사 휴가 및 경조사비 지원, 장기근속자 지원
• 직무관련 교육비 및 도서 구입비 지원
• 청년 직원들에게는 재직자 내일채움공제 기업부금 지원 및 소득세 감면 적용 가능
• 그 외 수시로 제공하는 선물들이 많아요. :)"
지니언스,"마감일
상시",모바일 앱 개발자 모집,안드로이드 개발자,"• 모바일 Native(안드로이드/iOS) 앱 개발 경험
• Android 및 iOS 네이티브 SDK 활용
• REST API를 이용한 모바일 앱 개발 경험","• 오픈소스 프로젝트 참여 혹은 기여경험
• Flutter를 활용한 App/서비스 개발 경험
• objective•c / Swift 사용 개발 경험
• Kotlin / Java을 이용한 개발 경험","경력
경력 3~10년","Android OS
iOS
Android SDK
REST API
Flutter
Objective-C
Swift
Kotlin
Java",https://www.jumpit.co.kr/position/15960,"• 자기 계발비 150만원(연간)
• 건강, 의료 복지비 연간 100만원 (연간)
• 개발직 연구수당 별도 지급
• 본인 및 가족 1인 건강검진 지원
• 인센티브 및 자격 수당
• 경조휴가 및 특별휴가 지원
• 중식, 석식 (사내 식당, 식권) 및 간식 제공
• 사내 카페(간식, 음료, 안마의자 등) 무료 운영
• 패밀리데이(매월 넷째주 금요일 16시 퇴근) 운영 
• 주차장 주차비 지원 제도 운영
• 골프, 리조트 회원권 운영
• 유연근무제(재택, 시차출퇴근제 등) 운영
• 사내 문고 운영
• 동호회 운영
• 중소기업취업청년소득세감면 등 청년 정부 사업 가능
• 경조사 및 명절/기념일 지원 등"
지니언스,"마감일
상시",모바일 앱 개발자 모집,안드로이드 개발자,"• 모바일 Native(안드로이드/iOS) 앱 개발 경험
• Android 및 iOS 네이티브 SDK 활용
• REST API를 이용한 모바일 앱 개발 경험","• 오픈소스 프로젝트 참여 혹은 기여경험
• Flutter를 활용한 App/서비스 개발 경험
• objective•c / Swift 사용 개발 경험
• Kotlin / Java을 이용한 개발 경험","경력
경력 3~10년","Android OS
iOS
Android SDK
REST API
Flutter
Objective-C
Swift
Kotlin
Java",https://www.jumpit.co.kr/position/15960,"• 자기 계발비 150만원(연간)
• 건강, 의료 복지비 연간 100만원 (연간)
• 개발직 연구수당 별도 지급
• 본인 및 가족 1인 건강검진 지원
• 인센티브 및 자격 수당
• 경조휴가 및 특별휴가 지원
• 중식, 석식 (사내 식당, 식권) 및 간식 제공
• 사내 카페(간식, 음료, 안마의자 등) 무료 운영
• 패밀리데이(매월 넷째주 금요일 16시 퇴근) 운영 
• 주차장 주차비 지원 제도 운영
• 골프, 리조트 회원권 운영
• 유연근무제(재택, 시차출퇴근제 등) 운영
• 사내 문고 운영
• 동호회 운영
• 중소기업취업청년소득세감면 등 청년 정부 사업 가능
• 경조사 및 명절/기념일 지원 등"
